1,-35.0682,150.6748,59.101.71.192/26,,,
1,-33.8615,151.2055,59.101.98.32/27,,,
1,35.6994,139.8303,59.138.24.0/21,,,
1,22.2833,114.15,59.148.220.0/22,,,
1,22.25,114.1667,59.152.238.0/23,,,
1,35.69,139.69,59.156.80.0/20,,,
1,28.6,77.2,59.177.100.0/25,,,
1,1.2931,103.8558,59.189.8.0/21,,,
1,41.7922,123.4328,60.17.223.169/32,,,
1,38.2175,140.3337,60.42.154.0/23,,,
1,3.0934,101.6794,60.49.107.0/24,,,
1,35.6633,139.8593,60.64.176.0/23,,,
1,35.1802,136.9067,60.93.114.0/23,,,
1,34.4584,132.8194,60.99.228.0/22,,,
1,34.836,135.1029,60.107.8.0/22,,,
1,35.705,139.6974,60.110.150.0/23,,,
1,35.4,136.7167,60.132.140.0/22,,,
1,34.5401,135.5964,60.134.49.0/24,,,
1,34.6352,135.5382,60.135.213.0/25,,,
1,35.69,139.69,60.139.76.0/22,,,
1,34.8458,135.1504,60.139.112.0/23,,,
1,35.5167,140.0833,60.152.112.0/22,,,
1,35.69,139.69,60.154.128.0/19,,,
1,30.2936,120.1614,60.190.76.128/28,,,
1,39.9289,116.3883,60.206.128.0/17,,,
1,-32.0167,115.8333,60.225.76.128/25,,,
1,-23.8485,151.2577,60.226.153.0/24,,,
1,9.4942,76.3275,61.3.170.0/23,,,
1,16.5811,77.7489,61.12.41.0/25,,,
1,22.5697,88.3697,61.12.81.0/25,,,
1,34.7449,135.3136,61.46.43.0/24,,,
1,39.9288,116.3889,61.51.144.0/21,,,
1,-32.5269,115.7217,61.69.74.128/26,,,
1,37.5112,126.9741,61.73.200.0/21,,,
1,37.5112,126.9741,61.80.64.0/20,,,
1,14.3738,100.5631,61.90.176.0/23,,,
1,22.3167,114.1833,61.93.154.0/25,,,
1,25.0478,121.5318,61.230.16.0/21,,,
1,22.2833,114.15,61.239.168.0/24,,,
1,35.69,139.69,65.99.28.0/22,,,
1,1.3667,103.8,66.228.0.0/20,,,
1,42.8333,132.8947,77.34.36.0/23,,,
1,44.4064,131.3769,77.35.210.0/23,,,
1,50.2667,127.5333,79.105.226.0/24,,,
1,-20.8823,55.4504,90.10.92.0/22,,,
1,52.2978,104.2964,91.185.56.0/21,,,
1,48.4808,135.0928,92.37.163.0/25,,,
1,48.4808,135.0928,95.70.8.0/24,,,
1,37.5112,126.9741,101.1.32.0/19,,,
1,22.6163,120.3133,101.9.208.0/24,,,
1,25.0478,121.5318,101.10.50.128/25,,,
1,24.8383,121.0078,101.10.51.0/24,,,
1,39.9289,116.3883,101.36.88.0/21,,,
1,22.3167,114.1833,101.78.170.0/24,,,
1,13.4443,144.7863,101.99.165.0/24,,,
1,13.3633,144.7102,101.99.189.128/25,,,
1,13.4443,144.7863,101.99.191.0/25,,,
1,34.7725,113.7266,101.129.0.0/16,,,
1,24.8036,120.9686,101.138.156.0/23,,,
1,34.8037,135.7297,101.140.104.0/21,,,
1,-33.8842,151.2315,101.164.48.0/23,,,
1,-38.339,143.5849,101.173.148.192/26,,,
1,-31.7893,115.7968,101.175.133.224/28,,,
1,-33.8834,151.1562,101.176.199.192/27,,,
1,-33.6994,150.9536,101.176.234.32/27,,,
1,-19.2664,146.8057,101.177.27.160/27,,,
1,-27.4732,153.0215,101.177.164.0/23,,,
1,-31.9674,115.8621,101.179.128.0/24,,,
1,-33.6994,150.9536,101.180.26.192/26,,,
1,-31.8882,115.8719,101.186.110.0/23,,,
1,20,77,101.220.0.0/16,,,
1,31.0456,121.3997,101.237.0.0/16,,,
1,-33.8612,151.1982,103.1.205.45/32,,,
1,20,77,103.6.26.0/23,,,
1,-33.8928,151.2472,103.12.101.0/27,,,
1,18.975,72.8258,103.19.132.0/22,,,
1,23.7,90.375,103.23.43.0/24,,,
1,14.5955,120.9721,103.38.172.0/22,,,
1,28.6667,77.2167,103.39.116.0/23,,,
1,39.1422,117.1767,103.45.168.0/22,,,
1,2.5,112.5,103.54.52.0/22,,,
1,22.25,114.1667,103.61.220.0/22,,,
1,22.25,114.1667,103.71.148.0/22,,,
1,23.7,90.375,103.72.76.0/22,,,
1,20,77,103.83.12.0/23,,,
1,34.6864,135.52,103.93.78.0/24,,,
1,-6.175,106.8286,103.94.238.0/23,,,
1,20,77,103.97.84.0/24,,,
1,34.7725,113.7266,103.98.180.0/22,,,
1,35.69,139.69,103.100.190.0/23,,,
1,1.2931,103.8558,103.101.238.0/24,,,
1,34.7725,113.7266,103.103.220.0/22,,,
1,20,77,103.107.206.0/24,,,
1,-6,147,103.112.101.0/24,,,
1,23.5,121,103.127.132.0/22,,,
1,1.6671,101.4432,103.131.244.0/23,,,
1,26.45,74.6333,103.195.181.0/24,,,
1,27.7167,75.4833,103.195.220.0/23,,,
1,23.7,90.375,103.197.48.0/24,,,
1,22.25,114.1667,103.208.192.0/22,,,
1,-41,174,103.210.208.0/24,,,
1,-36.8485,174.7635,103.224.161.0/25,,,
1,-6.175,106.8286,103.227.220.0/22,,,
1,18.975,72.8258,103.233.114.0/23,,,
1,17.9667,102.6,103.240.240.0/24,,,
1,20,77,103.250.184.0/25,,,
1,31.4888,74.3686,103.255.4.32/27,,,
1,-31.8958,115.7643,106.68.152.0/23,,,
1,18.5333,73.8667,106.78.198.0/23,,,
1,20.5833,74.2,106.78.216.0/24,,,
1,35.685,139.7514,106.128.0.0/21,,,
1,35.6928,139.4181,106.160.170.0/23,,,
1,34.8405,135.795,106.162.168.0/21,,,
1,42.9845,144.3912,106.163.204.0/22,,,
1,35.4414,139.364,106.168.146.0/23,,,
1,35.6558,139.3239,106.186.48.0/21,,,
1,10.9925,76.9614,106.198.40.0/24,,,
1,12.9833,77.5833,106.200.200.0/21,,,
1,11.25,75.7667,106.208.231.0/24,,,
1,18.975,72.8258,106.209.142.0/23,,,
1,28.6,77.2,106.215.106.0/23,,,
1,37.5985,126.9783,106.253.216.0/21,,,
1,37.5985,126.9783,110.11.245.0/24,,,
1,-33.494,143.2104,110.33.168.0/21,,,
1,31.4888,74.3686,110.36.88.0/21,,,
1,14.5955,120.9721,110.54.225.80/29,,,
1,36.3078,138.9468,110.67.220.0/22,,,
1,13.7594,100.4889,110.78.138.64/26,,,
1,-32.221,116.009,110.141.204.0/22,,,
1,-32.2612,150.8901,110.143.153.160/27,,,
1,-32.1243,116.0259,110.146.224.64/27,,,
1,5.9623,100.472,110.159.107.0/24,,,
1,-33.8472,151.1038,110.174.24.0/22,,,
1,30.7343,76.7933,110.225.205.0/24,,,
1,34.7725,113.7266,111.18.128.0/17,,,
1,-41.2866,174.7756,111.69.36.0/23,,,
1,19.8833,75.3333,111.91.114.0/24,,,
1,13,105,111.118.155.0/24,,,
1,39.1422,117.1767,111.165.224.0/19,,,
1,33.0428,110.9972,111.178.144.0/20,,,
1,40.3625,116.1211,111.197.176.0/20,,,
1,35.69,139.69,111.235.76.0/22,,,
1,35.7654,139.6578,111.239.41.160/27,,,
1,24.074,120.5384,111.246.128.0/21,,,
1,46,105,112.72.0.0/21,,,
1,25.45,81.85,112.79.215.0/25,,,
1,22.3,70.7833,112.110.79.0/24,,,
1,20,77,112.133.208.128/26,,,
1,37.5112,126.9741,112.146.208.0/20,,,
1,37.6185,126.9278,112.155.184.0/21,,,
1,37.5112,126.9741,112.160.160.0/21,,,
1,14.5955,120.9721,112.198.115.37/32,,,
1,14.5955,120.9721,112.198.147.0/24,,,
1,14.7349,121.1474,112.204.112.0/24,,,
1,14.9054,120.8256,112.204.175.0/25,,,
1,14.5693,121.0602,112.205.162.0/23,,,
1,14.3647,121.0556,112.209.183.0/24,,,
1,-33.8983,151.1775,112.213.162.0/23,,,
1,37.4386,127.1378,112.218.112.0/22,,,
1,13.7667,100.65,113.53.12.0/22,,,
1,38.9122,121.6022,113.111.36.0/23,,,
1,34.7962,134.8382,113.153.246.0/23,,,
1,-37.8956,145.026,113.197.14.64/26,,,
1,35.1028,129.0403,113.198.224.0/21,,,
1,22.2833,113.9333,113.254.142.0/23,,,
1,-6.175,106.8286,114.4.224.0/19,,,
1,-36.8874,174.7706,114.23.255.0/25,,,
1,25.0478,121.5318,114.32.144.0/21,,,
1,-32.7833,151.6333,114.73.50.0/24,,,
1,-32.95,151.6833,114.75.46.0/24,,,
1,-37.9,145.0833,114.76.135.0/24,,,
1,24.5251,121.5166,114.136.135.0/24,,,
1,24.9896,121.3187,114.137.16.0/22,,,
1,13.4443,144.7863,114.142.210.0/27,,,
1,34.1062,134.3597,114.157.32.0/22,,,
1,35.4333,132.8167,114.170.36.0/24,,,
1,34.439,132.4474,114.171.120.0/21,,,
1,34.7117,135.4909,114.172.156.0/22,,,
1,35.69,139.69,114.173.112.0/20,,,
1,38.1875,140.8587,114.178.64.0/23,,,
1,32.2014,130.0217,114.180.164.0/23,,,
1,34.6864,135.5181,114.190.136.0/22,,,
1,36.0292,129.3648,114.199.248.0/21,,,
1,37.5112,126.9741,115.21.72.0/21,,,
1,35.1028,129.0403,115.22.56.0/21,,,
1,34.8536,137.0164,115.37.20.0/24,,,
1,-27.3833,153.0667,115.64.212.64/26,,,
1,-27.6105,152.899,115.70.11.128/27,,,
1,-34.054,150.6962,115.70.142.56/29,,,
1,-37.8103,144.9544,115.70.164.40/29,,,
1,-37.8103,144.9544,115.70.205.192/26,,,
1,-37.8064,145.0309,115.70.244.180/30,,,
1,-6.1744,106.8294,115.124.69.0/24,,,
1,34.7725,113.7266,115.156.48.0/20,,,
1,32.9947,112.5328,115.158.0.0/18,,,
1,35.69,139.69,115.163.128.0/21,,,
1,35.8089,139.5357,115.179.70.0/24,,,
1,30.2936,120.1614,115.196.184.0/22,,,
1,34.7725,113.7266,116.13.156.0/23,,,
1,35.1547,126.9156,116.42.92.0/22,,,
1,14.5955,120.9721,116.50.144.0/21,,,
1,35.5349,139.4768,116.65.140.0/22,,,
1,9.4942,76.3275,116.68.104.80/28,,,
1,33.5323,130.4769,116.94.142.0/24,,,
1,34.7725,113.7266,116.206.94.8/29,,,
1,-33.494,143.2104,116.250.220.0/24,,,
1,-36.9578,140.7383,116.251.20.224/28,,,
1,-36.8485,174.7635,116.251.188.0/23,,,
1,22.6163,120.3133,117.19.163.0/24,,,
1,35.7724,139.7418,117.53.12.0/23,,,
1,-6.175,106.8286,117.54.214.0/23,,,
1,32.0617,118.7778,117.61.152.0/21,,,
1,30.3229,78.0317,117.96.42.0/24,,,
1,34.7725,113.7266,117.132.128.0/17,,,
1,34.7725,113.7266,117.187.42.0/23,,,
1,9.9667,76.2333,117.196.138.0/24,,,
1,12.7667,75.2167,117.198.105.0/24,,,
1,21.15,79.1,117.215.36.0/22,,,
1,20,77,117.226.139.0/24,,,
1,9.2667,76.55,117.230.132.0/24,,,
1,20,77,117.239.101.160/27,,,
1,11.35,77.7333,117.246.4.0/23,,,
1,10.9667,79.3833,117.248.7.0/24,,,
1,34.9833,136.9833,118.4.192.0/21,,,
1,34.8,137.7833,118.13.40.0/23,,,
1,35.4786,139.5421,118.20.158.0/23,,,
1,-46.4,168.35,118.82.234.0/25,,,
1,-43.5333,172.6333,118.93.117.224/27,,,
1,-6.1744,106.8294,118.96.196.0/22,,,
1,-6.351,106.8765,118.99.108.0/22,,,
1,1.8578,103.0357,118.100.99.0/25,,,
1,35.0667,137.7,118.105.26.0/24,,,
1,35.6599,139.7239,118.109.104.0/24,,,
1,35.5392,139.4237,118.109.238.0/23,,,
1,29.6231,103.6936,118.122.64.0/20,,,
1,31.4593,104.7542,118.123.0.0/18,,,
1,-6.1781,106.63,118.136.254.0/24,,,
1,25.0478,121.5318,118.168.48.0/21,,,
1,13.75,100.4667,118.174.184.0/21,,,
1,1.2931,103.8558,118.200.152.0/21,,,
1,37.5112,126.9741,118.216.152.0/22,,,
1,35.5742,139.6695,118.240.191.0/25,,,
1,-32.2667,115.8333,119.77.68.0/24,,,
1,1.2931,103.8558,119.81.15.156/30,,,
1,1.2931,103.8558,119.81.76.128/25,,,
1,1.2931,103.8558,119.81.197.192/26,,,
1,35.6972,140.0734,119.83.128.0/22,,,
1,14.2786,121.4156,119.92.144.0/22,,,
1,14.3769,121.2637,119.95.170.0/24,,,
1,35.8587,139.4207,119.106.168.0/21,,,
1,22.5333,114.1333,119.123.240.0/20,,,
1,30.294,73.0735,119.156.72.0/22,,,
1,37.5112,126.9741,119.206.80.0/21,,,
1,-37.9333,145.3,119.224.152.0/21,,,
1,22.3,114.0167,119.236.125.0/24,,,
1,24.4798,118.0819,120.41.208.0/20,,,
1,-37.8781,145.1648,120.151.166.64/26,,,
1,-33.494,143.2104,120.153.40.0/21,,,
1,-27.2243,153.0208,120.154.152.0/23,,,
1,-31.841,115.8398,120.156.170.0/23,,,
1,22.5333,114.1333,120.229.83.0/24,,,
1,35.8894,139.7561,121.2.56.0/24,,,
1,34.9193,135.7998,121.82.250.0/23,,,
1,34.3553,135.6052,121.85.56.0/22,,,
1,-41.2866,174.7756,121.99.224.64/26,,,
1,35.69,139.69,121.111.48.0/21,,,
1,42.975,144.3747,121.115.72.0/23,,,
1,34.6276,135.5141,121.118.32.0/21,,,
1,43.7039,144.0973,121.118.232.0/22,,,
1,40.8244,140.74,121.119.126.0/23,,,
1,37.4951,127.0628,121.130.84.0/22,,,
1,37.5112,126.9741,121.132.152.0/21,,,
1,37.4536,126.7317,121.142.136.0/21,,,
1,37.5112,126.9741,121.147.208.0/21,,,
1,37.5112,126.9741,121.149.144.0/20,,,
1,35.4933,128.7489,121.158.232.0/22,,,
1,37.3514,127.9453,121.187.156.0/22,,,
1,39.9288,116.3889,121.194.64.0/20,,,
1,-33.8833,151.1,121.212.147.0/26,,,
1,-37.2854,142.9273,121.219.124.0/24,,,
1,-37.8103,144.9544,121.219.228.0/23,,,
1,14.5955,120.9721,122.3.68.240/30,,,
1,26.9167,75.8167,122.15.0.0/22,,,
1,18.975,72.8258,122.15.254.0/23,,,
1,34.9852,135.8385,122.21.32.0/22,,,
1,36.819,139.9716,122.29.200.0/21,,,
1,37.4536,126.7317,122.40.72.0/21,,,
1,35.685,139.7514,122.50.56.0/21,,,
1,14.5955,120.9721,122.52.143.0/26,,,
1,14.5955,120.9721,122.52.208.0/23,,,
1,14.5955,120.9721,122.52.229.17/32,,,
1,14.5955,120.9721,122.52.231.233/32,,,
1,14.5955,120.9721,122.54.132.0/26,,,
1,-35.7234,174.3258,122.58.12.0/24,,,
1,-35.75,174.2,122.58.15.0/24,,,
1,22.6163,120.3133,122.121.40.0/22,,,
1,33.5756,133.7037,122.129.164.0/23,,,
1,-33.948,151.0798,122.148.224.0/23,,,
1,-33.7333,151.1,122.149.198.0/24,,,
1,26.9167,75.8167,122.160.153.0/24,,,
1,30.7343,76.7933,122.173.104.0/22,,,
1,30.7343,76.7933,122.173.219.0/24,,,
1,28.6667,77.4333,122.177.131.0/24,,,
1,28.57,77.32,122.177.239.0/24,,,
1,33.5912,130.4013,122.218.26.0/23,,,
1,30.2936,120.1614,122.225.12.16/28,,,
1,30.2936,120.1614,122.225.199.104/29,,,
1,24.4798,118.0819,122.225.240.96/27,,,
1,32.0617,118.7778,122.226.185.96/27,,,
1,35.1625,136.9299,123.1.80.128/25,,,
1,-31.9674,115.8621,123.2.113.0/24,,,
1,-27.65,153.15,123.3.101.64/26,,,
1,35.1833,136.875,123.48.130.0/23,,,
1,39.9288,116.3889,123.119.80.0/20,,,
1,34.65,137.2,123.198.2.0/23,,,
1,22.2833,114.15,123.202.64.0/25,,,
1,-27.4833,153,123.211.147.128/25,,,
1,6.5075,80.0276,123.231.62.0/23,,,
1,20,77,123.252.176.0/22,,,
1,4.2678,113.9692,124.13.64.0/22,,,
1,34.5667,136.5333,124.44.80.0/23,,,
1,-10.1667,123.5833,124.81.8.120/29,,,
1,35.5494,139.6706,124.155.80.0/22,,,
1,-36.8485,174.7635,124.157.84.0/23,,,
1,32.1056,131.5056,124.159.192.0/24,,,
1,-31.9674,115.8621,124.169.194.0/24,,,
1,-35.3549,149.232,124.180.44.0/22,,,
1,-12.3705,130.8773,124.182.246.0/23,,,
1,-27.6113,153.3002,124.183.168.0/24,,,
1,-35.1036,150.6267,124.191.170.0/25,,,
1,35.172,136.8759,124.215.136.0/21,,,
1,22.3667,114.1,124.248.208.0/21,,,
1,30.3267,76.4003,124.253.192.0/24,,,
1,-31.75,115.8,125.7.118.0/23,,,
1,12.9833,77.5833,125.16.120.0/21,,,
1,12.9833,77.5833,125.16.167.128/28,,,
1,20,77,125.17.8.0/22,,,
1,20,77,125.18.232.0/23,,,
1,35.5257,139.6983,125.30.28.0/23,,,
1,35.5324,139.4467,125.102.248.0/23,,,
1,31.0456,121.3997,125.125.132.0/22,,,
1,37.5781,126.9351,125.128.152.0/21,,,
1,36.8065,127.1522,125.138.160.0/21,,,
1,35.69,139.69,125.175.240.0/21,,,
1,33.5121,130.423,125.201.74.0/23,,,
1,33.65,133.3333,125.205.144.0/21,,,
1,34.6836,113.5325,125.219.124.0/22,,,
1,34.7725,113.7266,125.221.250.0/23,,,
1,43.0978,141.3396,126.6.164.0/23,,,
1,35.7087,139.8317,126.12.68.0/22,,,
1,34.5021,132.5141,126.29.212.0/22,,,
1,35.69,139.69,126.61.96.0/20,,,
1,35.69,139.69,126.73.152.0/21,,,
1,35.7861,139.6612,126.77.68.0/24,,,
1,34.5798,133.6869,126.130.232.0/21,,,
1,35.4252,139.6393,126.147.138.0/24,,,
1,35.685,139.7514,126.147.177.0/24,,,
1,35.69,139.69,126.152.128.0/21,,,
1,35.4787,139.6319,126.153.26.0/23,,,
1,34.8831,134.728,126.161.140.0/24,,,
1,33.2523,130.2992,126.171.16.0/22,,,
1,35.7077,139.8425,126.199.4.64/26,,,
1,35.69,139.69,126.202.64.0/18,,,
1,35.69,139.69,126.224.128.128/25,,,
1,35.7411,139.6518,126.246.140.0/22,,,
1,35.69,139.69,133.15.192.0/19,,,
1,35.69,139.69,133.19.128.0/19,,,
1,35.69,139.69,133.25.224.0/20,,,
1,35.6464,139.6595,133.43.192.0/21,,,
1,35.69,139.69,133.68.96.0/20,,,
1,35.69,139.69,133.87.96.0/19,,,
1,34.5798,133.6869,133.137.41.0/24,,,
1,33.556,130.4425,133.137.212.0/25,,,
1,34.7068,135.2737,133.155.164.0/22,,,
1,35.724,139.7287,133.209.116.0/22,,,
1,35.1655,136.9045,133.218.26.0/23,,,
1,35.69,139.69,133.223.16.0/20,,,
1,-33.494,143.2104,134.159.165.192/26,,,
1,35.685,139.7514,136.146.48.0/20,,,
1,-35.1258,147.3537,139.168.175.128/26,,,
1,-33.7588,150.9929,139.218.82.0/23,,,
1,35.69,139.69,140.227.40.0/21,,,
1,-26.8035,153.1219,141.168.108.240/28,,,
1,-24.007,151.2003,143.238.156.0/23,,,
1,-33.9167,151.0333,144.132.136.88/30,,,
1,-34.424,150.8934,144.136.52.0/23,,,
1,-27.2243,153.0208,144.137.96.64/26,,,
1,-32.802,151.5133,147.10.36.0/23,,,
1,-27.5667,152.9667,149.135.60.0/23,,,
1,-32.0167,115.8333,149.167.210.0/24,,,
1,35.685,139.7514,150.31.34.0/23,,,
1,19.4667,72.8,150.107.17.64/26,,,
1,-12.4572,130.8366,150.191.0.0/21,,,
1,-33.494,143.2104,150.203.96.0/20,,,
1,35.69,139.69,152.165.112.0/20,,,
1,35.4409,136.8515,153.133.14.0/23,,,
1,35.685,139.7514,153.144.64.0/23,,,
1,37.7497,140.4252,153.144.132.0/22,,,
1,35.685,139.7514,153.159.80.0/21,,,
1,35.7013,139.8041,153.161.141.0/24,,,
1,35.4929,139.6379,153.164.116.0/22,,,
1,35.709,139.7742,153.170.132.0/23,,,
1,37.8244,140.5679,153.171.54.0/23,,,
1,33.55,133.55,153.180.226.0/23,,,
1,36.6971,137.2488,153.186.40.0/22,,,
1,35.69,139.69,153.196.216.0/21,,,
1,35.6422,139.75,153.202.200.0/23,,,
1,35.6749,139.7619,153.203.54.0/23,,,
1,35.9263,139.7878,153.216.40.0/21,,,
1,35.5143,138.8304,153.217.212.0/22,,,
1,35.9944,139.624,153.218.14.0/24,,,
1,36.3,139.8833,153.221.62.0/23,,,
1,40.8191,140.7903,153.232.113.0/24,,,
1,-21.25,55.5167,154.67.49.128/25,,,
1,-21.3393,55.4781,154.67.83.0/25,,,
1,-21.3393,55.4781,154.67.101.128/25,,,
1,26.9167,75.8167,157.37.18.0/23,,,
1,31.3256,75.5792,157.39.171.128/26,,,
1,20.2333,85.8333,157.41.131.0/24,,,
1,12.9833,77.5833,157.49.175.0/24,,,
1,39.9289,116.3883,157.119.252.0/22,,,
1,20,77,158.144.16.0/20,,,
1,-33.494,143.2104,159.207.0.0/17,,,
1,8.7333,77.7,160.238.94.0/23,,,
1,-37.8103,144.9544,167.179.132.35/32,,,
1,-6.175,106.8286,167.205.0.0/20,,,
1,17.3753,78.4744,167.219.48.0/23,,,
1,-33.494,143.2104,168.153.2.0/23,,,
1,31.1033,77.1722,169.149.239.128/25,,,
1,30.9167,77.1167,169.149.242.64/26,,,
1,20,77,170.251.110.0/23,,,
1,13.6,100.7167,171.7.36.0/23,,,
1,34.6836,113.5325,171.10.168.0/21,,,
1,20,77,171.49.0.0/17,,,
1,23.25,88.4333,171.51.167.0/24,,,
1,22.7167,75.8333,171.61.4.0/22,,,
1,15.2333,104.9,171.96.16.0/23,,,
1,13.7333,100.5,171.97.176.0/23,,,
1,13.75,100.4667,171.97.208.0/21,,,
1,13.9167,100.5,171.97.220.0/23,,,
1,22.8167,108.3167,171.104.128.0/19,,,
1,16,106,171.225.16.0/20,,,
1,34.6864,135.52,172.81.99.0/24,,,
1,-28.0707,153.3933,172.192.178.0/24,,,
1,-34.0473,151.1205,172.194.99.0/24,,,
